filename,width,height,class,xmin,ymin,xmax,ymax
01910.jpg,1920,1080,person,971,200,1047,476
01815.jpg,1920,1080,person,1487,153,1546,337
01895.jpg,1920,1080,person,1573,155,1633,337
01930.jpg,1920,1080,person,1488,224,1584,519
01815.jpg,1920,1080,person,1395,175,1465,397
01820.jpg,1920,1080,person,1321,328,1466,785
01980.jpg,1920,1080,person,522,184,599,455
01855.jpg,1920,1080,person,1452,149,1509,327
01815.jpg,1920,1080,person,1561,205,1647,465
01910.jpg,1920,1080,person,1262,220,1352,516
01980.jpg,1920,1080,person,1747,161,1811,345
01815.jpg,1920,1080,person,825,186,893,448
01900.jpg,1920,1080,person,1224,171,1290,393
01950.jpg,1920,1080,person,264,182,355,461
01940.jpg,1920,1080,person,773,212,851,516
01815.jpg,1920,1080,person,77,174,175,446
01810.jpg,1920,1080,person,923,162,983,382
01815.jpg,1920,1080,person,1315,142,1367,314
01890.jpg,1920,1080,person,1657,290,1792,676
01975.jpg,1920,1080,person,1459,154,1518,340
01970.jpg,1920,1080,person,1433,236,1534,551
01985.jpg,1920,1080,person,1058,239,1154,572
01825.jpg,1920,1080,person,1401,240,1504,562
01850.jpg,1920,1080,person,1566,155,1626,337
01815.jpg,1920,1080,person,1138,167,1202,386
01805.jpg,1920,1080,person,1584,212,1675,484
01960.jpg,1920,1080,person,1458,154,1517,340
01895.jpg,1920,1080,person,1490,151,1547,331
01955.jpg,1920,1080,person,649,198,725,486
01945.jpg,1920,1080,person,1470,154,1529,339
01835.jpg,1920,1080,person,822,199,896,482
01870.jpg,1920,1080,person,1075,190,1148,449
01820.jpg,1920,1080,person,1497,249,1605,579
01925.jpg,1920,1080,person,1706,347,1874,819
01905.jpg,1920,1080,person,1732,164,1798,355
01880.jpg,1920,1080,person,825,185,893,445
01905.jpg,1920,1080,person,1137,167,1200,386
01915.jpg,1920,1080,person,750,135,796,320
01825.jpg,1920,1080,person,1220,172,1286,396
01945.jpg,1920,1080,person,968,198,1043,472
01945.jpg,1920,1080,person,1333,164,1396,370
01820.jpg,1920,1080,person,1080,192,1154,452
01965.jpg,1920,1080,person,1214,171,1280,395
01925.jpg,1920,1080,person,1415,334,1567,798
01895.jpg,1920,1080,person,1616,163,1680,356
01950.jpg,1920,1080,person,1214,171,1280,395
01985.jpg,1920,1080,person,1706,155,1767,332
01865.jpg,1920,1080,person,1687,261,1806,604
01975.jpg,1920,1080,person,144,171,237,437
01815.jpg,1920,1080,person,952,181,1020,431
01955.jpg,1920,1080,person,1177,155,1235,355
01880.jpg,1920,1080,person,1157,219,1245,518
01850.jpg,1920,1080,person,913,162,972,382
01960.jpg,1920,1080,person,825,185,893,445
01925.jpg,1920,1080,person,829,186,897,447
01860.jpg,1920,1080,person,1459,149,1515,327
01900.jpg,1920,1080,person,826,185,894,446
01920.jpg,1920,1080,person,1480,151,1537,330
01950.jpg,1920,1080,person,1762,160,1826,343
01990.jpg,1920,1080,person,1082,192,1156,451
01835.jpg,1920,1080,person,151,171,243,436
01895.jpg,1920,1080,person,957,181,1025,431
01905.jpg,1920,1080,person,630,132,679,317
01830.jpg,1920,1080,person,952,181,1020,431
01900.jpg,1920,1080,person,1045,154,1102,356
01810.jpg,1920,1080,person,974,198,1050,473
01980.jpg,1920,1080,person,964,182,1033,433
01870.jpg,1920,1080,person,1164,223,1255,529
01890.jpg,1920,1080,person,971,198,1047,472
01920.jpg,1920,1080,person,722,137,770,326
01935.jpg,1920,1080,person,619,218,705,537
01955.jpg,1920,1080,person,1047,143,1099,329
01985.jpg,1920,1080,person,1459,154,1518,340
01915.jpg,1920,1080,person,920,162,979,381
01820.jpg,1920,1080,person,1546,200,1630,453
01850.jpg,1920,1080,person,952,181,1020,431
01820.jpg,1920,1080,person,1371,178,1442,406
01835.jpg,1920,1080,person,1625,205,1712,463
01900.jpg,1920,1080,person,922,162,981,382
01820.jpg,1920,1080,person,1559,155,1619,339
01810.jpg,1920,1080,person,825,186,893,448
01815.jpg,1920,1080,person,1564,157,1625,342
01980.jpg,1920,1080,person,46,170,143,438
01870.jpg,1920,1080,person,1132,166,1195,384
01965.jpg,1920,1080,person,1592,162,1656,355
01985.jpg,1920,1080,person,1592,162,1656,355
01930.jpg,1920,1080,person,931,388,1091,950
01975.jpg,1920,1080,person,1556,154,1615,336
01900.jpg,1920,1080,person,1781,170,1850,368
01865.jpg,1920,1080,person,1218,171,1284,393
01980.jpg,1920,1080,person,968,198,1043,474
01900.jpg,1920,1080,person,1276,242,1377,571
01910.jpg,1920,1080,person,1141,235,1237,560
01890.jpg,1920,1080,person,916,162,974,381
01970.jpg,1920,1080,person,840,186,909,447
01890.jpg,1920,1080,person,793,199,867,482
01850.jpg,1920,1080,person,1210,171,1276,395
01885.jpg,1920,1080,person,971,198,1047,472
01975.jpg,1920,1080,person,1415,117,1455,247
01915.jpg,1920,1080,person,1551,153,1610,333
01895.jpg,1920,1080,person,1131,166,1194,384
01935.jpg,1920,1080,person,1483,174,1553,390
01960.jpg,1920,1080,person,1495,223,1591,516
01960.jpg,1920,1080,person,-287,596,95,1492
01905.jpg,1920,1080,person,1218,171,1284,393
01965.jpg,1920,1080,person,968,198,1043,474
01950.jpg,1920,1080,person,1542,152,1601,331
01850.jpg,1920,1080,person,833,186,902,448
01970.jpg,1920,1080,person,1364,226,1458,527
01975.jpg,1920,1080,person,1577,136,1627,288
01880.jpg,1920,1080,person,1371,162,1433,363
01955.jpg,1920,1080,person,1458,154,1517,340
01905.jpg,1920,1080,person,972,182,1041,433
01940.jpg,1920,1080,person,1226,169,1291,388
01840.jpg,1920,1080,person,1621,162,1685,353
01925.jpg,1920,1080,person,1483,151,1541,332
01945.jpg,1920,1080,person,1730,159,1792,340
01920.jpg,1920,1080,person,926,162,985,383
01980.jpg,1920,1080,person,1607,133,1655,280
01860.jpg,1920,1080,person,974,199,1050,475
01885.jpg,1920,1080,person,1474,154,1533,340
01980.jpg,1920,1080,person,1135,167,1199,385
01980.jpg,1920,1080,person,1394,115,1433,240
01895.jpg,1920,1080,person,1571,288,1702,676
01840.jpg,1920,1080,person,173,167,262,426
01865.jpg,1920,1080,person,1323,220,1414,513
01925.jpg,1920,1080,person,1613,163,1677,356
01890.jpg,1920,1080,person,1576,154,1635,334
01890.jpg,1920,1080,person,1391,244,1496,573
01875.jpg,1920,1080,person,859,205,935,495
01990.jpg,1920,1080,person,1778,155,1838,329
01865.jpg,1920,1080,person,1371,172,1439,389
01915.jpg,1920,1080,person,848,156,904,369
01895.jpg,1920,1080,person,808,199,881,482
01990.jpg,1920,1080,person,964,182,1033,433
01865.jpg,1920,1080,person,833,201,908,486
01830.jpg,1920,1080,person,1650,163,1714,356
01875.jpg,1920,1080,person,841,185,909,446
01955.jpg,1920,1080,person,408,193,496,482
01820.jpg,1920,1080,person,834,201,909,487
01960.jpg,1920,1080,person,366,189,454,474
01975.jpg,1920,1080,person,968,198,1043,474
01940.jpg,1920,1080,person,471,163,541,403
01990.jpg,1920,1080,person,1135,167,1199,385
01955.jpg,1920,1080,person,1214,171,1280,395
01930.jpg,1920,1080,person,596,137,649,333
01820.jpg,1920,1080,person,87,175,185,448
01970.jpg,1920,1080,person,916,162,974,381
01955.jpg,1920,1080,person,999,584,1254,1420
