filename,width,height,class,xmin,ymin,xmax,ymax
01000.jpg,1920,1080,person,1074,102,1107,222
00975.jpg,1920,1080,person,966,198,1041,472
00880.jpg,1920,1080,person,845,197,919,475
00895.jpg,1920,1080,person,1249,142,1301,316
00940.jpg,1920,1080,person,1437,156,1497,346
00905.jpg,1920,1080,person,1310,376,1480,904
00915.jpg,1920,1080,person,1616,134,1665,282
00885.jpg,1920,1080,person,1279,150,1335,337
00915.jpg,1920,1080,person,1282,172,1349,394
00940.jpg,1920,1080,person,1541,120,1583,248
00925.jpg,1920,1080,person,1543,146,1598,316
00930.jpg,1920,1080,person,1391,117,1431,247
00880.jpg,1920,1080,person,1488,143,1541,311
00940.jpg,1920,1080,person,1280,172,1347,393
00885.jpg,1920,1080,person,845,197,919,475
00945.jpg,1920,1080,person,1423,115,1462,241
00965.jpg,1920,1080,person,1585,142,1639,304
00875.jpg,1920,1080,person,1124,99,1156,210
00930.jpg,1920,1080,person,1429,119,1470,251
00865.jpg,1920,1080,person,837,180,902,432
00975.jpg,1920,1080,person,1279,112,1316,238
00930.jpg,1920,1080,person,1644,178,1717,395
00935.jpg,1920,1080,person,1526,140,1578,300
00970.jpg,1920,1080,person,802,193,873,466
00895.jpg,1920,1080,person,960,181,1028,429
00975.jpg,1920,1080,person,791,195,862,473
01000.jpg,1920,1080,person,842,185,909,444
00900.jpg,1920,1080,person,1473,244,1579,569
00900.jpg,1920,1080,person,1647,169,1715,371
00970.jpg,1920,1080,person,1347,106,1382,219
00955.jpg,1920,1080,person,1756,170,1825,368
00995.jpg,1920,1080,person,209,299,364,757
00995.jpg,1920,1080,person,1448,217,1540,502
00915.jpg,1920,1080,person,1273,133,1320,292
00935.jpg,1920,1080,person,-423,753,77,1859
00980.jpg,1920,1080,person,1164,106,1199,229
00985.jpg,1920,1080,person,1712,318,1863,744
00910.jpg,1920,1080,person,959,180,1026,427
00935.jpg,1920,1080,person,1428,118,1468,248
00985.jpg,1920,1080,person,184,389,387,980
00880.jpg,1920,1080,person,1660,281,1790,654
00990.jpg,1920,1080,person,14,388,236,984
00935.jpg,1920,1080,person,1283,172,1350,393
00950.jpg,1920,1080,person,1344,108,1379,224
00935.jpg,1920,1080,person,887,276,995,673
00930.jpg,1920,1080,person,556,352,701,875
00980.jpg,1920,1080,person,1453,116,1493,243
00935.jpg,1920,1080,person,1325,114,1363,241
00915.jpg,1920,1080,person,832,180,898,432
00950.jpg,1920,1080,person,966,198,1041,472
00955.jpg,1920,1080,person,1176,115,1215,250
00905.jpg,1920,1080,person,959,180,1026,427
00910.jpg,1920,1080,person,1328,251,1435,592
00895.jpg,1920,1080,person,159,150,239,384
00940.jpg,1920,1080,person,791,286,901,701
