filename,width,height,class,xmin,ymin,xmax,ymax
00000.jpg,1920,1080,person,1282,121,1324,261
00125.jpg,1920,1080,person,1464,129,1511,275
00145.jpg,1920,1080,person,897,137,945,318
00030.jpg,1920,1080,person,440,134,498,329
00020.jpg,1920,1080,person,918,136,966,316
00010.jpg,1920,1080,person,1150,125,1194,277
00030.jpg,1920,1080,person,935,107,970,240
00095.jpg,1920,1080,person,1388,122,1431,260
00095.jpg,1920,1080,person,1531,139,1582,297
00050.jpg,1920,1080,person,-263,992,333,2387
00055.jpg,1920,1080,person,1442,117,1482,244
00000.jpg,1920,1080,person,1545,148,1602,320
00060.jpg,1920,1080,person,923,138,972,321
00005.jpg,1920,1080,person,1178,110,1215,239
00040.jpg,1920,1080,person,1613,159,1676,346
00195.jpg,1920,1080,person,1521,144,1575,312
00015.jpg,1920,1080,person,1613,148,1669,317
00035.jpg,1920,1080,person,1123,105,1157,226
00055.jpg,1920,1080,person,1140,98,1171,208
00005.jpg,1920,1080,person,1657,171,1726,374
00040.jpg,1920,1080,person,1148,105,1183,226
00180.jpg,1920,1080,person,1406,120,1447,253
00135.jpg,1920,1080,person,920,138,968,320
00040.jpg,1920,1080,person,1589,143,1642,305
00055.jpg,1920,1080,person,1454,126,1498,267
00050.jpg,1920,1080,person,154,229,277,583
00030.jpg,1920,1080,person,1288,564,1554,1360
00050.jpg,1920,1080,person,805,130,849,304
00095.jpg,1920,1080,person,-89,421,163,1068
00095.jpg,1920,1080,person,1646,142,1699,301
00155.jpg,1920,1080,person,1301,121,1343,262
00085.jpg,1920,1080,person,1739,145,1794,305
00150.jpg,1920,1080,person,1544,158,1605,346
00115.jpg,1920,1080,person,1452,144,1506,314
00155.jpg,1920,1080,person,1586,134,1635,283
00010.jpg,1920,1080,person,1271,134,1320,297
00120.jpg,1920,1080,person,1539,124,1583,259
00075.jpg,1920,1080,person,1340,126,1384,272
00120.jpg,1920,1080,person,1399,139,1450,303
00030.jpg,1920,1080,person,1631,136,1681,285
00160.jpg,1920,1080,person,1810,178,1884,388
00155.jpg,1920,1080,person,1471,150,1529,330
00140.jpg,1920,1080,person,1523,134,1572,284
00095.jpg,1920,1080,person,1363,111,1400,233
00005.jpg,1920,1080,person,1262,126,1306,276
00170.jpg,1920,1080,person,1564,130,1611,272
00130.jpg,1920,1080,person,1643,139,1694,294
00085.jpg,1920,1080,person,1392,127,1437,273
00105.jpg,1920,1080,person,1396,118,1437,250
00000.jpg,1920,1080,person,939,107,975,241
00030.jpg,1920,1080,person,733,201,807,491
00025.jpg,1920,1080,person,1431,137,1481,296
00195.jpg,1920,1080,person,1745,136,1795,282
00065.jpg,1920,1080,person,1532,139,1584,298
00065.jpg,1920,1080,person,1656,158,1718,342
00190.jpg,1920,1080,person,1778,141,1831,293
00090.jpg,1920,1080,person,928,138,977,321
00030.jpg,1920,1080,person,1651,142,1704,301
00030.jpg,1920,1080,person,1343,121,1384,259
00025.jpg,1920,1080,person,444,134,501,329
00090.jpg,1920,1080,person,1220,117,1261,255
00030.jpg,1920,1080,person,627,193,701,472
00010.jpg,1920,1080,person,1168,108,1204,232
00015.jpg,1920,1080,person,1438,133,1486,286
00010.jpg,1920,1080,person,1653,142,1707,301
00000.jpg,1920,1080,person,1739,178,1812,390
00000.jpg,1920,1080,person,1361,144,1415,319
00170.jpg,1920,1080,person,1493,127,1538,268
00050.jpg,1920,1080,person,923,138,972,321
00100.jpg,1920,1080,person,1579,143,1633,307
00025.jpg,1920,1080,person,1556,139,1607,297
00015.jpg,1920,1080,person,841,170,903,406
00025.jpg,1920,1080,person,1452,119,1493,249
00105.jpg,1920,1080,person,1516,136,1566,290
00195.jpg,1920,1080,person,1095,98,1126,211
00200.jpg,1920,1080,person,1479,117,1519,242
00005.jpg,1920,1080,person,1060,109,1097,239
00120.jpg,1920,1080,person,1119,104,1154,224
00035.jpg,1920,1080,person,1417,122,1460,259
00120.jpg,1920,1080,person,1593,152,1651,329
00005.jpg,1920,1080,person,934,135,981,312
00140.jpg,1920,1080,person,1772,140,1824,291
00035.jpg,1920,1080,person,1350,120,1391,256
00065.jpg,1920,1080,person,1489,141,1541,304
00160.jpg,1920,1080,person,1558,152,1616,330
00015.jpg,1920,1080,person,1675,147,1731,313
00180.jpg,1920,1080,person,1795,180,1870,392
00020.jpg,1920,1080,person,1229,130,1275,288
00025.jpg,1920,1080,person,936,107,971,240
00145.jpg,1920,1080,person,1584,164,1649,360
00185.jpg,1920,1080,person,1488,125,1533,264
00065.jpg,1920,1080,person,1723,144,1777,302
00020.jpg,1920,1080,person,1678,146,1734,310
00090.jpg,1920,1080,person,219,387,417,974
00055.jpg,1920,1080,person,1436,141,1488,308
00200.jpg,1920,1080,person,1708,262,1828,606
00135.jpg,1920,1080,person,943,133,989,306
00170.jpg,1920,1080,person,1609,163,1673,356
00145.jpg,1920,1080,person,1769,170,1838,368
00035.jpg,1920,1080,person,1628,135,1677,284
00060.jpg,1920,1080,person,1134,98,1165,208
00030.jpg,1920,1080,person,-48,395,183,1002
00070.jpg,1920,1080,person,917,138,966,320
00000.jpg,1920,1080,person,953,104,987,232
00015.jpg,1920,1080,person,1146,106,1181,228
00205.jpg,1920,1080,person,1341,121,1383,259
00165.jpg,1920,1080,person,1749,136,1799,282
00005.jpg,1920,1080,person,955,160,1014,377
00080.jpg,1920,1080,person,1654,145,1709,307
00030.jpg,1920,1080,person,1456,136,1505,293
00085.jpg,1920,1080,person,925,138,974,321
00005.jpg,1920,1080,person,442,134,500,330
00060.jpg,1920,1080,person,1427,137,1477,296
00175.jpg,1920,1080,person,1520,140,1571,301
00120.jpg,1920,1080,person,1389,112,1427,233
00090.jpg,1920,1080,person,1488,117,1528,242
00055.jpg,1920,1080,person,1782,159,1845,338
00050.jpg,1920,1080,person,1651,144,1705,306
00105.jpg,1920,1080,person,920,138,968,320
00200.jpg,1920,1080,person,1358,123,1402,265
00035.jpg,1920,1080,person,1159,121,1201,265
00040.jpg,1920,1080,person,1451,133,1499,285
00010.jpg,1920,1080,person,504,129,557,315
00030.jpg,1920,1080,person,646,937,1047,2240
00045.jpg,1920,1080,person,446,134,504,330
00150.jpg,1920,1080,person,903,137,951,319
00025.jpg,1920,1080,person,950,104,984,232
00020.jpg,1920,1080,person,1446,139,1498,301
00000.jpg,1920,1080,person,442,134,500,330
00155.jpg,1920,1080,person,1746,136,1795,281
00160.jpg,1920,1080,person,1580,136,1630,289
00145.jpg,1920,1080,person,1770,140,1822,291
00045.jpg,1920,1080,person,1167,103,1201,219
00135.jpg,1920,1080,person,1753,138,1804,287
00000.jpg,1920,1080,person,1383,131,1430,284
00105.jpg,1920,1080,person,1436,110,1473,228
00140.jpg,1920,1080,person,1621,138,1672,291
00210.jpg,1920,1080,person,1499,154,1558,337
00055.jpg,1920,1080,person,1316,124,1360,269
00140.jpg,1920,1080,person,923,138,972,320
00165.jpg,1920,1080,person,1568,131,1615,276
00045.jpg,1920,1080,person,1395,117,1435,246
00005.jpg,1920,1080,person,1296,139,1347,306
00130.jpg,1920,1080,person,1792,179,1867,391
00135.jpg,1920,1080,person,1544,136,1593,289
00130.jpg,1920,1080,person,1494,142,1547,307
00010.jpg,1920,1080,person,444,134,502,330
00185.jpg,1920,1080,person,1163,103,1197,220
