filename,width,height,class,xmin,ymin,xmax,ymax
00475.jpg,1920,1080,person,1456,113,1494,234
00465.jpg,1920,1080,person,1116,103,1150,223
00570.jpg,1920,1080,person,900,124,943,284
00585.jpg,1920,1080,person,1684,178,1757,391
00525.jpg,1920,1080,person,1749,136,1799,282
00590.jpg,1920,1080,person,885,112,922,256
00610.jpg,1920,1080,person,1460,116,1499,241
00630.jpg,1920,1080,person,1590,157,1651,343
00630.jpg,1920,1080,person,1438,157,1499,349
00635.jpg,1920,1080,person,1520,158,1581,348
00580.jpg,1920,1080,person,1543,335,1700,794
00530.jpg,1920,1080,person,1355,117,1395,248
00490.jpg,1920,1080,person,1665,159,1728,344
00485.jpg,1920,1080,person,1820,165,1886,352
00570.jpg,1920,1080,person,1746,138,1797,287
00555.jpg,1920,1080,person,1535,117,1574,240
00590.jpg,1920,1080,person,1237,356,1394,858
00635.jpg,1920,1080,person,1346,148,1401,329
00555.jpg,1920,1080,person,198,149,276,379
00670.jpg,1920,1080,person,1409,107,1444,219
00525.jpg,1920,1080,person,1457,108,1492,221
00660.jpg,1920,1080,person,1210,130,1256,287
00590.jpg,1920,1080,person,1769,170,1838,368
00560.jpg,1920,1080,person,1605,154,1664,334
00570.jpg,1920,1080,person,1495,117,1535,244
00610.jpg,1920,1080,person,522,436,706,1082
00465.jpg,1920,1080,person,1353,110,1390,230
00600.jpg,1920,1080,person,1427,114,1466,238
00500.jpg,1920,1080,person,1583,123,1626,255
00680.jpg,1920,1080,person,1168,117,1208,256
00595.jpg,1920,1080,person,1428,108,1464,221
00540.jpg,1920,1080,person,1583,134,1631,282
00640.jpg,1920,1080,person,920,133,966,308
00480.jpg,1920,1080,person,1201,113,1239,245
00560.jpg,1920,1080,person,1261,173,1329,397
00605.jpg,1920,1080,person,198,151,277,384
00485.jpg,1920,1080,person,648,509,855,1255
00615.jpg,1920,1080,person,235,465,469,1162
00610.jpg,1920,1080,person,1669,158,1731,340
00520.jpg,1920,1080,person,1770,181,1845,396
00540.jpg,1920,1080,person,1343,113,1381,238
00540.jpg,1920,1080,person,1729,127,1774,260
00590.jpg,1920,1080,person,1258,173,1325,396
00565.jpg,1920,1080,person,1360,105,1395,217
00510.jpg,1920,1080,person,1333,130,1380,283
00620.jpg,1920,1080,person,-226,416,40,1060
00575.jpg,1920,1080,person,1574,133,1622,281
00675.jpg,1920,1080,person,1349,122,1392,262
00480.jpg,1920,1080,person,1355,188,1430,432
00465.jpg,1920,1080,person,1122,243,1221,581
00470.jpg,1920,1080,person,1358,435,1560,1048
00600.jpg,1920,1080,person,1695,161,1759,348
00510.jpg,1920,1080,person,1466,139,1517,301
00490.jpg,1920,1080,person,1324,101,1356,208
00525.jpg,1920,1080,person,882,115,921,264
00580.jpg,1920,1080,person,1507,138,1558,297
00505.jpg,1920,1080,person,999,128,1044,292
00645.jpg,1920,1080,person,1387,139,1438,304
00660.jpg,1920,1080,person,883,143,933,334
00620.jpg,1920,1080,person,1084,138,1133,314
00660.jpg,1920,1080,person,-102,188,14,489
00625.jpg,1920,1080,person,-106,189,12,492
00680.jpg,1920,1080,person,1559,279,1686,653
00665.jpg,1920,1080,person,1379,103,1412,211
00600.jpg,1920,1080,person,1462,122,1505,256
00600.jpg,1920,1080,person,921,389,1080,951
00645.jpg,1920,1080,person,1540,135,1590,287
00515.jpg,1920,1080,person,942,122,984,279
00675.jpg,1920,1080,person,907,150,961,352
00470.jpg,1920,1080,person,1510,146,1565,318
00475.jpg,1920,1080,person,1248,147,1303,330
00525.jpg,1920,1080,person,1590,121,1632,248
00555.jpg,1920,1080,person,1807,149,1864,311
00480.jpg,1920,1080,person,1474,152,1532,334
00490.jpg,1920,1080,person,1786,160,1849,343
00635.jpg,1920,1080,person,1630,157,1692,341
00605.jpg,1920,1080,person,1482,114,1521,236
00675.jpg,1920,1080,person,1796,179,1870,391
00615.jpg,1920,1080,person,41,396,264,1002
00635.jpg,1920,1080,person,1271,174,1339,399
00640.jpg,1920,1080,person,1417,111,1454,229
00625.jpg,1920,1080,person,975,128,1019,293
00520.jpg,1920,1080,person,1417,121,1459,257
00660.jpg,1920,1080,person,1427,123,1470,260
00470.jpg,1920,1080,person,1557,163,1621,359
00580.jpg,1920,1080,person,1607,127,1653,264
00590.jpg,1920,1080,person,1497,128,1542,270
00485.jpg,1920,1080,person,1567,138,1618,295
00505.jpg,1920,1080,person,1636,131,1683,274
00600.jpg,1920,1080,person,1439,127,1484,270
00500.jpg,1920,1080,person,1152,105,1186,224
00580.jpg,1920,1080,person,1348,101,1380,207
00530.jpg,1920,1080,person,1750,165,1816,356
