filename,width,height,class,xmin,ymin,xmax,ymax
01425.jpg,1920,1080,person,970,183,1039,435
01410.jpg,1920,1080,person,1743,138,1794,288
01380.jpg,1920,1080,person,674,435,848,1074
01515.jpg,1920,1080,person,980,197,1055,470
01435.jpg,1920,1080,person,1746,138,1797,287
01450.jpg,1920,1080,person,1083,191,1157,451
01440.jpg,1920,1080,person,1711,209,1802,471
01370.jpg,1920,1080,person,1486,132,1534,282
01455.jpg,1920,1080,person,1404,114,1443,238
01390.jpg,1920,1080,person,912,234,1002,565
01355.jpg,1920,1080,person,1367,149,1423,329
01490.jpg,1920,1080,person,1276,172,1343,393
01490.jpg,1920,1080,person,1443,108,1479,222
01495.jpg,1920,1080,person,822,186,890,448
01480.jpg,1920,1080,person,1378,105,1412,215
01385.jpg,1920,1080,person,967,183,1036,435
01400.jpg,1920,1080,person,1576,143,1630,307
01365.jpg,1920,1080,person,1197,255,1303,608
01370.jpg,1920,1080,person,1452,111,1489,229
01430.jpg,1920,1080,person,1495,568,1777,1363
01390.jpg,1920,1080,person,111,153,196,393
01475.jpg,1920,1080,person,1622,121,1664,248
01460.jpg,1920,1080,person,1736,214,1829,481
01390.jpg,1920,1080,person,1640,157,1701,339
01365.jpg,1920,1080,person,-72,195,47,508
01395.jpg,1920,1080,person,1080,232,1173,555
01530.jpg,1920,1080,person,1395,102,1427,206
01390.jpg,1920,1080,person,1748,140,1800,291
01475.jpg,1920,1080,person,958,182,1026,433
01390.jpg,1920,1080,person,142,515,413,1285
01450.jpg,1920,1080,person,973,197,1048,469
01385.jpg,1920,1080,person,944,245,1040,593
01435.jpg,1920,1080,person,698,160,755,387
01370.jpg,1920,1080,person,1792,213,1885,477
01500.jpg,1920,1080,person,1278,163,1341,370
01480.jpg,1920,1080,person,960,127,1004,291
01460.jpg,1920,1080,person,1228,106,1263,225
01450.jpg,1920,1080,person,1671,181,1745,402
01475.jpg,1920,1080,person,1699,154,1759,330
01440.jpg,1920,1080,person,1746,138,1797,287
01490.jpg,1920,1080,person,822,186,890,448
01445.jpg,1920,1080,person,822,186,890,448
01485.jpg,1920,1080,person,1019,127,1063,288
01400.jpg,1920,1080,person,1086,192,1161,451
01515.jpg,1920,1080,person,949,182,1017,432
01350.jpg,1920,1080,person,1090,192,1164,452
01490.jpg,1920,1080,person,1369,101,1401,206
01505.jpg,1920,1080,person,1530,110,1566,221
01350.jpg,1920,1080,person,132,151,214,386
01425.jpg,1920,1080,person,948,161,1007,379
01500.jpg,1920,1080,person,1714,152,1773,325
01380.jpg,1920,1080,person,1441,128,1487,272
01465.jpg,1920,1080,person,1441,119,1482,250
