filename,width,height,class,xmin,ymin,xmax,ymax
00695.jpg,1920,1080,person,1240,228,1334,539
00690.jpg,1920,1080,person,195,189,294,480
00840.jpg,1920,1080,person,1527,120,1569,249
00800.jpg,1920,1080,person,1274,121,1316,261
00780.jpg,1920,1080,person,1015,198,1091,471
00690.jpg,1920,1080,person,1597,321,1747,757
00850.jpg,1920,1080,person,1495,116,1534,239
00745.jpg,1920,1080,person,1361,159,1421,356
00770.jpg,1920,1080,person,1224,166,1288,379
00850.jpg,1920,1080,person,1186,104,1220,221
00725.jpg,1920,1080,person,1016,212,1099,507
00845.jpg,1920,1080,person,993,194,1067,462
00770.jpg,1920,1080,person,1363,123,1407,265
00795.jpg,1920,1080,person,905,196,979,471
00710.jpg,1920,1080,person,-76,183,36,477
00785.jpg,1920,1080,person,1456,129,1502,276
00790.jpg,1920,1080,person,792,127,835,297
00720.jpg,1920,1080,person,164,150,244,382
00825.jpg,1920,1080,person,846,201,920,484
00860.jpg,1920,1080,person,154,150,234,383
00730.jpg,1920,1080,person,1603,142,1656,302
00845.jpg,1920,1080,person,1415,116,1454,243
00795.jpg,1920,1080,person,1583,146,1638,314
00795.jpg,1920,1080,person,877,150,931,352
00805.jpg,1920,1080,person,1608,161,1671,352
00775.jpg,1920,1080,person,1193,154,1250,351
00815.jpg,1920,1080,person,1095,195,1171,460
00765.jpg,1920,1080,person,1326,150,1383,336
00795.jpg,1920,1080,person,1132,95,1162,201
00835.jpg,1920,1080,person,1435,120,1477,254
00775.jpg,1920,1080,person,1143,96,1173,203
00745.jpg,1920,1080,person,1443,136,1492,294
00725.jpg,1920,1080,person,159,150,239,383
00825.jpg,1920,1080,person,1220,109,1257,234
00860.jpg,1920,1080,person,1718,277,1846,642
00770.jpg,1920,1080,person,1149,97,1179,204
00685.jpg,1920,1080,person,-93,186,21,484
00825.jpg,1920,1080,person,954,184,1023,436
00785.jpg,1920,1080,person,1347,132,1394,286
00755.jpg,1920,1080,person,1530,155,1590,340
00720.jpg,1920,1080,person,1256,173,1324,398
00760.jpg,1920,1080,person,1348,128,1393,277
00850.jpg,1920,1080,person,1666,162,1730,351
00830.jpg,1920,1080,person,1240,109,1276,231
00830.jpg,1920,1080,person,1274,171,1340,392
00740.jpg,1920,1080,person,1372,117,1412,248
00690.jpg,1920,1080,person,1319,235,1418,553
00850.jpg,1920,1080,person,1101,198,1179,468
00785.jpg,1920,1080,person,1769,155,1830,330
00710.jpg,1920,1080,person,1185,109,1222,234
00820.jpg,1920,1080,person,1239,111,1276,238
00835.jpg,1920,1080,person,981,155,1038,363
00820.jpg,1920,1080,person,1195,111,1233,240
00855.jpg,1920,1080,person,1143,101,1176,214
00855.jpg,1920,1080,person,1522,120,1563,250
00715.jpg,1920,1080,person,980,168,1042,396
00845.jpg,1920,1080,person,863,181,929,433
00755.jpg,1920,1080,person,1388,155,1447,346
00800.jpg,1920,1080,person,1702,145,1757,306
00710.jpg,1920,1080,person,1541,142,1594,306
00725.jpg,1920,1080,person,1129,104,1163,224
00705.jpg,1920,1080,person,1160,102,1193,217
00860.jpg,1920,1080,person,1286,172,1353,393
00710.jpg,1920,1080,person,1208,104,1243,222
00800.jpg,1920,1080,person,1096,179,1165,420
00815.jpg,1920,1080,person,1255,105,1289,221
00785.jpg,1920,1080,person,1387,103,1420,210
00845.jpg,1920,1080,person,155,150,235,382
00775.jpg,1920,1080,person,905,196,979,471
00750.jpg,1920,1080,person,1381,132,1429,287
00780.jpg,1920,1080,person,146,150,227,383
00765.jpg,1920,1080,person,1555,142,1608,305
00685.jpg,1920,1080,person,1585,156,1645,339
00855.jpg,1920,1080,person,1469,156,1529,345
00825.jpg,1920,1080,person,1532,152,1590,330
00765.jpg,1920,1080,person,151,151,231,384
00745.jpg,1920,1080,person,1696,159,1759,342
00800.jpg,1920,1080,person,1243,109,1280,232
00695.jpg,1920,1080,person,1552,144,1606,309
00860.jpg,1920,1080,person,1480,166,1545,369
00695.jpg,1920,1080,person,1612,143,1666,306
00820.jpg,1920,1080,person,1096,180,1165,421
00700.jpg,1920,1080,person,1260,173,1328,397
00720.jpg,1920,1080,person,722,378,869,933
00775.jpg,1920,1080,person,1399,106,1433,218
00690.jpg,1920,1080,person,1578,148,1634,318
00720.jpg,1920,1080,person,1548,151,1606,329
00735.jpg,1920,1080,person,979,206,1058,492
00740.jpg,1920,1080,person,1763,192,1844,424
00715.jpg,1920,1080,person,1264,173,1332,397
00830.jpg,1920,1080,person,1096,180,1165,421
00725.jpg,1920,1080,person,1423,125,1467,267
00710.jpg,1920,1080,person,1635,173,1705,382
00720.jpg,1920,1080,person,1437,129,1484,276
00785.jpg,1920,1080,person,1592,133,1641,280
00820.jpg,1920,1080,person,1280,172,1347,393
00775.jpg,1920,1080,person,1098,195,1174,460
00715.jpg,1920,1080,person,896,362,1043,888
00780.jpg,1920,1080,person,1617,138,1667,291
00815.jpg,1920,1080,person,651,137,701,329
00805.jpg,1920,1080,person,1095,195,1171,460
00835.jpg,1920,1080,person,1814,182,1890,397
00840.jpg,1920,1080,person,1286,172,1353,393
00790.jpg,1920,1080,person,1096,179,1165,420
00700.jpg,1920,1080,person,1517,140,1570,302
00735.jpg,1920,1080,person,1135,196,1212,459
00790.jpg,1920,1080,person,-142,655,247,1624
00775.jpg,1920,1080,person,1348,121,1390,259
00805.jpg,1920,1080,person,1484,138,1535,297
00765.jpg,1920,1080,person,1116,99,1148,212
00705.jpg,1920,1080,person,1477,168,1544,376
00710.jpg,1920,1080,person,171,151,251,384
00705.jpg,1920,1080,person,1265,200,1345,464
00685.jpg,1920,1080,person,1395,243,1499,569
00825.jpg,1920,1080,person,1426,108,1461,221
00860.jpg,1920,1080,person,1102,179,1170,419
00830.jpg,1920,1080,person,1166,107,1201,231
00790.jpg,1920,1080,person,944,153,999,358
00710.jpg,1920,1080,person,1261,174,1329,399
00855.jpg,1920,1080,person,1102,179,1170,419
00760.jpg,1920,1080,person,1024,199,1100,473
00795.jpg,1920,1080,person,1507,145,1561,314
00770.jpg,1920,1080,person,1304,123,1347,265
00805.jpg,1920,1080,person,1280,172,1347,395
00685.jpg,1920,1080,person,1493,167,1559,372
00745.jpg,1920,1080,person,1615,157,1676,341
00705.jpg,1920,1080,person,1544,146,1599,315
00835.jpg,1920,1080,person,1409,104,1442,211
00705.jpg,1920,1080,person,1485,111,1522,228
00825.jpg,1920,1080,person,1728,206,1816,461
00695.jpg,1920,1080,person,1638,355,1808,839
00860.jpg,1920,1080,person,951,170,1014,402
00780.jpg,1920,1080,person,1577,159,1639,346
00860.jpg,1920,1080,person,1369,156,1428,348
00705.jpg,1920,1080,person,1572,136,1622,289
00820.jpg,1920,1080,person,987,195,1061,463
00800.jpg,1920,1080,person,603,700,897,1705
00760.jpg,1920,1080,person,1378,172,1446,389
00845.jpg,1920,1080,person,1170,96,1201,202
00685.jpg,1920,1080,person,1707,156,1768,335
00755.jpg,1920,1080,person,152,150,233,381
00730.jpg,1920,1080,person,1142,194,1218,456
00740.jpg,1920,1080,person,1466,119,1507,248
00700.jpg,1920,1080,person,1192,222,1282,524
00695.jpg,1920,1080,person,1260,173,1328,397
00730.jpg,1920,1080,person,1724,172,1794,375
00695.jpg,1920,1080,person,1273,112,1310,239
00755.jpg,1920,1080,person,1154,120,1196,265
00725.jpg,1920,1080,person,1048,99,1080,215
00700.jpg,1920,1080,person,1779,167,1846,360
