filename,width,height,class,xmin,ymin,xmax,ymax
01140.jpg,1920,1080,person,957,111,994,250
01000.jpg,1920,1080,person,1490,119,1531,248
01155.jpg,1920,1080,person,1570,116,1610,238
01075.jpg,1920,1080,person,823,185,891,446
01035.jpg,1920,1080,person,127,151,209,386
01120.jpg,1920,1080,person,1512,114,1551,234
01125.jpg,1920,1080,person,1492,124,1535,260
01040.jpg,1920,1080,person,924,161,983,379
01165.jpg,1920,1080,person,1091,192,1165,451
01010.jpg,1920,1080,person,1764,142,1817,296
01105.jpg,1920,1080,person,-292,493,29,1249
01100.jpg,1920,1080,person,1358,100,1390,204
01085.jpg,1920,1080,person,1588,127,1633,265
01100.jpg,1920,1080,person,950,184,1019,437
01125.jpg,1920,1080,person,1091,192,1166,453
01005.jpg,1920,1080,person,1444,117,1484,245
01095.jpg,1920,1080,person,1491,116,1531,240
01070.jpg,1920,1080,person,725,843,1077,2026
01155.jpg,1920,1080,person,1522,208,1610,476
01130.jpg,1920,1080,person,1532,132,1579,279
01020.jpg,1920,1080,person,1341,419,1534,1010
01065.jpg,1920,1080,person,823,185,891,446
01160.jpg,1920,1080,person,906,126,950,290
01105.jpg,1920,1080,person,1286,173,1353,395
01145.jpg,1920,1080,person,145,151,226,385
01135.jpg,1920,1080,person,1774,142,1827,296
01100.jpg,1920,1080,person,1275,106,1310,222
01080.jpg,1920,1080,person,66,378,276,956
01025.jpg,1920,1080,person,1748,162,1812,349
01100.jpg,1920,1080,person,1405,121,1447,256
01065.jpg,1920,1080,person,1784,162,1849,347
01075.jpg,1920,1080,person,-91,448,176,1132
01020.jpg,1920,1080,person,1253,378,1421,912
01055.jpg,1920,1080,person,1765,138,1816,287
01140.jpg,1920,1080,person,1119,112,1157,246
01070.jpg,1920,1080,person,931,161,990,380
01085.jpg,1920,1080,person,-94,377,133,962
01010.jpg,1920,1080,person,957,199,1033,476
01025.jpg,1920,1080,person,1208,660,1518,1590
01110.jpg,1920,1080,person,1512,117,1552,242
01135.jpg,1920,1080,person,975,117,1015,264
01145.jpg,1920,1080,person,1223,285,1345,683
