filename,width,height,class,xmin,ymin,xmax,ymax
00205.jpg,480,270,person,91,34,378,296
00015.jpg,480,270,person,102,34,421,286
00005.jpg,480,270,person,102,34,423,288
00120.jpg,480,270,person,69,26,288,224
00040.jpg,480,270,person,90,33,374,285
00150.jpg,480,270,person,99,33,409,284
00055.jpg,480,270,person,111,39,461,338
00195.jpg,480,270,person,84,28,347,240
00015.jpg,480,270,person,46,29,197,276
00000.jpg,480,270,person,108,38,448,332
00020.jpg,480,270,person,72,29,300,254
00175.jpg,480,270,person,109,34,449,282
00130.jpg,480,270,person,102,34,423,294
00015.jpg,480,270,person,27,33,126,330
00045.jpg,480,270,person,67,25,279,220
00020.jpg,480,270,person,76,32,318,288
00050.jpg,480,270,person,102,35,421,300
00055.jpg,480,270,person,83,27,342,233
00090.jpg,480,270,person,86,31,358,266
00030.jpg,480,270,person,46,29,197,275
00145.jpg,480,270,person,106,32,438,270
00100.jpg,480,270,person,57,34,241,319
00015.jpg,480,270,person,59,26,246,232
00045.jpg,480,270,person,58,33,247,309
00115.jpg,480,270,person,103,35,425,299
00000.jpg,480,270,person,80,30,331,261
00020.jpg,480,270,person,102,34,421,286
00130.jpg,480,270,person,112,44,466,391
00195.jpg,480,270,person,103,40,428,355
00060.jpg,480,270,person,95,34,396,298
00090.jpg,480,270,person,102,35,421,300
00045.jpg,480,270,person,96,34,400,297
00155.jpg,480,270,person,93,33,387,280
00005.jpg,480,270,person,103,42,431,374
00165.jpg,480,270,person,97,33,401,282
00205.jpg,480,270,person,102,64,439,600
00070.jpg,480,270,person,91,34,378,295
00170.jpg,480,270,person,71,27,296,233
00025.jpg,480,270,person,5,95,74,965
00115.jpg,480,270,person,92,33,383,281
00130.jpg,480,270,person,86,27,353,224
00005.jpg,480,270,person,106,38,442,325
00035.jpg,480,270,person,57,34,241,319
00070.jpg,480,270,person,57,34,241,320
00030.jpg,480,270,person,101,39,422,342
00110.jpg,480,270,person,93,37,386,328
00000.jpg,480,270,person,66,27,274,239
00090.jpg,480,270,person,108,35,446,297
00020.jpg,480,270,person,49,44,212,425
00130.jpg,480,270,person,59,33,249,308
00050.jpg,480,270,person,73,24,300,207
00010.jpg,480,270,person,85,32,355,282
00185.jpg,480,270,person,92,33,382,287
00195.jpg,480,270,person,91,35,380,308
00050.jpg,480,270,person,102,74,443,694
00175.jpg,480,270,person,95,35,392,301
00055.jpg,480,270,person,102,35,421,300
00030.jpg,480,270,person,91,29,378,248
00025.jpg,480,270,person,73,29,302,256
00040.jpg,480,270,person,27,33,123,328
00020.jpg,480,270,person,71,25,293,220
00015.jpg,480,270,person,31,32,139,315
00080.jpg,480,270,person,102,35,422,300
00080.jpg,480,270,person,41,84,200,832
00035.jpg,480,270,person,33,50,154,502
00005.jpg,480,270,person,57,34,243,318
00040.jpg,480,270,person,87,32,361,274
00015.jpg,480,270,person,64,26,268,228
00040.jpg,480,270,person,96,34,400,297
00180.jpg,480,270,person,97,31,400,265
00030.jpg,480,270,person,39,48,175,472
00045.jpg,480,270,person,91,28,376,237
00040.jpg,480,270,person,84,29,348,252
00085.jpg,480,270,person,58,33,246,310
00060.jpg,480,270,person,70,24,291,208
00035.jpg,480,270,person,103,41,431,358
00180.jpg,480,270,person,73,26,304,225
00030.jpg,480,270,person,-8,114,35,1162
00030.jpg,480,270,person,59,26,246,232
00010.jpg,480,270,person,43,76,203,759
00080.jpg,480,270,person,82,30,339,265
00110.jpg,480,270,person,75,27,310,232
00135.jpg,480,270,person,109,43,453,380
00080.jpg,480,270,person,104,33,429,277
00115.jpg,480,270,person,95,31,392,262
00115.jpg,480,270,person,109,34,452,289
00180.jpg,480,270,person,87,30,361,253
00000.jpg,480,270,person,75,32,312,284
00050.jpg,480,270,person,83,28,342,238
00010.jpg,480,270,person,64,26,268,233
00020.jpg,480,270,person,111,41,464,360
00110.jpg,480,270,person,107,40,445,353
00135.jpg,480,270,person,96,34,398,289
00145.jpg,480,270,person,53,32,226,297
00115.jpg,480,270,person,60,33,252,311
00200.jpg,480,270,person,83,27,341,234
00020.jpg,480,270,person,84,31,349,268
00000.jpg,480,270,person,103,35,426,301
00110.jpg,480,270,person,84,26,345,222
00100.jpg,480,270,person,60,33,252,311
00035.jpg,480,270,person,67,25,279,222
00000.jpg,480,270,person,4,36,38,378
00005.jpg,480,270,person,73,27,303,239
00185.jpg,480,270,person,96,31,397,260
00010.jpg,480,270,person,57,34,241,317
00075.jpg,480,270,person,99,35,409,307
00025.jpg,480,270,person,69,27,287,240
00175.jpg,480,270,person,85,33,355,287
00140.jpg,480,270,person,110,35,456,291
00065.jpg,480,270,person,67,25,280,218
00175.jpg,480,270,person,88,30,364,256
00180.jpg,480,270,person,112,45,467,392
00040.jpg,480,270,person,46,29,197,275
00025.jpg,480,270,person,27,33,125,329
00100.jpg,480,270,person,96,34,398,293
00110.jpg,480,270,person,87,29,358,245
00095.jpg,480,270,person,88,27,363,227
00070.jpg,480,270,person,85,32,352,279
00085.jpg,480,270,person,81,25,333,212
00005.jpg,480,270,person,97,34,401,297
00020.jpg,480,270,person,31,32,139,315
00025.jpg,480,270,person,93,37,387,321
00150.jpg,480,270,person,82,31,342,266
00020.jpg,480,270,person,46,29,197,276
00030.jpg,480,270,person,58,26,242,240
00030.jpg,480,270,person,74,27,307,239
00190.jpg,480,270,person,109,34,448,282
00045.jpg,480,270,person,58,26,241,239
00155.jpg,480,270,person,99,33,408,283
