filename,width,height,class,xmin,ymin,xmax,ymax
00645.jpg,480,270,person,56,34,238,315
00610.jpg,480,270,person,64,31,269,279
00465.jpg,480,270,person,84,27,347,230
00675.jpg,480,270,person,101,40,421,351
00465.jpg,480,270,person,103,39,429,340
00505.jpg,480,270,person,62,32,261,292
00605.jpg,480,270,person,97,28,397,235
00500.jpg,480,270,person,101,30,416,250
00490.jpg,480,270,person,70,34,293,308
00520.jpg,480,270,person,87,33,363,285
00505.jpg,480,270,person,80,44,341,410
00545.jpg,480,270,person,46,32,195,309
00520.jpg,480,270,person,110,45,461,396
00475.jpg,480,270,person,60,55,263,534
00590.jpg,480,270,person,77,89,348,858
00475.jpg,480,270,person,94,39,393,345
00655.jpg,480,270,person,97,40,406,355
00670.jpg,480,270,person,88,26,361,219
00600.jpg,480,270,person,93,29,383,241
00620.jpg,480,270,person,79,43,334,399
00490.jpg,480,270,person,59,47,255,450
00650.jpg,480,270,person,91,35,379,304
00585.jpg,480,270,person,93,34,387,293
00670.jpg,480,270,person,85,25,351,207
00675.jpg,480,270,person,108,40,451,345
00515.jpg,480,270,person,90,34,373,295
00495.jpg,480,270,person,89,33,370,290
00590.jpg,480,270,person,92,33,380,285
00550.jpg,480,270,person,12,37,69,379
00680.jpg,480,270,person,93,41,389,371
00615.jpg,480,270,person,14,116,117,1162
00560.jpg,480,270,person,65,26,268,233
00525.jpg,480,270,person,49,37,211,351
00670.jpg,480,270,person,34,42,156,417
00670.jpg,480,270,person,56,36,237,346
00600.jpg,480,270,person,12,37,69,384
00585.jpg,480,270,person,68,80,306,778
00540.jpg,480,270,person,85,26,350,219
00465.jpg,480,270,person,72,24,296,205
00620.jpg,480,270,person,67,34,283,314
00590.jpg,480,270,person,12,37,69,379
00640.jpg,480,270,person,57,33,241,308
00520.jpg,480,270,person,45,37,196,362
00580.jpg,480,270,person,88,26,362,218
00520.jpg,480,270,person,50,38,215,366
00465.jpg,480,270,person,79,25,327,209
00525.jpg,480,270,person,109,34,449,282
00650.jpg,480,270,person,83,34,345,302
00605.jpg,480,270,person,88,28,365,234
00595.jpg,480,270,person,12,37,69,379
00655.jpg,480,270,person,-6,47,3,489
00605.jpg,480,270,person,12,37,69,384
00465.jpg,480,270,person,112,42,466,361
00535.jpg,480,270,person,45,34,192,327
00500.jpg,480,270,person,103,33,425,282
00650.jpg,480,270,person,77,33,322,296
00475.jpg,480,270,person,92,35,383,311
00625.jpg,480,270,person,103,39,428,340
00585.jpg,480,270,person,96,32,397,271
00555.jpg,480,270,person,12,37,69,379
00665.jpg,480,270,person,113,42,472,367
00580.jpg,480,270,person,12,37,68,379
00535.jpg,480,270,person,86,31,356,264
00515.jpg,480,270,person,51,39,220,377
00480.jpg,480,270,person,106,43,444,379
00550.jpg,480,270,person,90,29,370,244
00585.jpg,480,270,person,98,34,408,293
00500.jpg,480,270,person,98,30,406,255
00570.jpg,480,270,person,88,74,387,705
00580.jpg,480,270,person,89,30,369,258
00570.jpg,480,270,person,66,27,273,243
00645.jpg,480,270,person,99,40,415,348
00620.jpg,480,270,person,88,39,368,350
00480.jpg,480,270,person,64,51,278,491
00500.jpg,480,270,person,98,36,408,317
00655.jpg,480,270,person,76,32,316,290
00510.jpg,480,270,person,95,29,393,243
00650.jpg,480,270,person,101,43,424,382
00670.jpg,480,270,person,11,37,67,383
00665.jpg,480,270,person,74,31,308,274
00470.jpg,480,270,person,97,40,405,359
00580.jpg,480,270,person,93,32,385,278
00660.jpg,480,270,person,96,40,400,356
00590.jpg,480,270,person,103,44,431,388
00560.jpg,480,270,person,78,43,332,397
00475.jpg,480,270,person,84,26,345,222
00485.jpg,480,270,person,94,34,389,293
00555.jpg,480,270,person,107,40,445,344
