filename,width,height,class,xmin,ymin,xmax,ymax
00845.jpg,480,270,person,73,24,300,202
00830.jpg,480,270,person,77,27,319,231
00795.jpg,480,270,person,68,23,279,201
00835.jpg,480,270,person,80,43,338,393
00850.jpg,480,270,person,87,28,361,238
00720.jpg,480,270,person,100,38,417,330
00855.jpg,480,270,person,92,28,379,231
00700.jpg,480,270,person,107,43,448,377
00740.jpg,480,270,person,78,43,330,398
00775.jpg,480,270,person,87,26,358,218
00720.jpg,480,270,person,96,37,401,329
00845.jpg,480,270,person,59,40,251,378
00835.jpg,480,270,person,72,24,297,208
00735.jpg,480,270,person,70,25,289,218
00840.jpg,480,270,person,100,43,420,388
00775.jpg,480,270,person,84,30,347,259
00830.jpg,480,270,person,76,25,312,211
00860.jpg,480,270,person,69,49,298,470
00830.jpg,480,270,person,110,47,462,418
00715.jpg,480,270,person,70,26,290,228
00695.jpg,480,270,person,92,35,383,311
00730.jpg,480,270,person,73,25,302,220
00690.jpg,480,270,person,72,28,298,245
00820.jpg,480,270,person,90,27,370,226
00800.jpg,480,270,person,102,35,422,304
00805.jpg,480,270,person,93,29,385,246
00715.jpg,480,270,person,89,28,365,233
00815.jpg,480,270,person,102,33,421,282
00770.jpg,480,270,person,68,45,292,420
00850.jpg,480,270,person,68,49,294,468
00745.jpg,480,270,person,66,50,286,482
00840.jpg,480,270,person,9,37,58,382
00850.jpg,480,270,person,112,43,468,378
00745.jpg,480,270,person,100,39,419,341
00825.jpg,480,270,person,88,31,363,264
00725.jpg,480,270,person,70,26,290,224
00815.jpg,480,270,person,26,32,120,319
00780.jpg,480,270,person,93,29,384,240
00745.jpg,480,270,person,90,39,379,353
00855.jpg,480,270,person,72,25,299,219
00860.jpg,480,270,person,86,27,354,228
00820.jpg,480,270,person,89,32,369,274
00835.jpg,480,270,person,93,30,386,253
00770.jpg,480,270,person,64,49,275,473
00850.jpg,480,270,person,53,44,229,430
00735.jpg,480,270,person,106,44,445,389
00780.jpg,480,270,person,79,29,329,254
00840.jpg,480,270,person,74,26,305,222
00770.jpg,480,270,person,76,41,322,379
00725.jpg,480,270,person,62,43,265,411
00760.jpg,480,270,person,68,45,292,420
