filename,width,height,class,xmin,ymin,xmax,ymax
01135.jpg,480,270,person,61,27,253,244
01075.jpg,480,270,person,80,43,338,394
01145.jpg,480,270,person,59,27,248,250
01110.jpg,480,270,person,88,29,365,250
01120.jpg,480,270,person,59,46,254,437
01020.jpg,480,270,person,88,44,371,406
01160.jpg,480,270,person,95,28,389,237
01115.jpg,480,270,person,96,39,401,348
01150.jpg,480,270,person,110,35,456,296
01005.jpg,480,270,person,-11,75,2,779
01130.jpg,480,270,person,82,29,341,253
01095.jpg,480,270,person,58,40,247,380
01110.jpg,480,270,person,95,33,392,282
01015.jpg,480,270,person,86,29,357,246
01050.jpg,480,270,person,51,46,222,446
01160.jpg,480,270,person,56,31,237,290
01140.jpg,480,270,person,89,30,369,261
01020.jpg,480,270,person,7,38,51,392
01045.jpg,480,270,person,-14,124,22,1259
01170.jpg,480,270,person,94,29,388,240
01145.jpg,480,270,person,80,43,338,395
01075.jpg,480,270,person,41,83,196,828
01100.jpg,480,270,person,110,35,456,296
01055.jpg,480,270,person,59,48,257,465
01020.jpg,480,270,person,77,121,365,1180
01005.jpg,480,270,person,52,46,227,444
01065.jpg,480,270,person,103,83,454,783
01040.jpg,480,270,person,57,40,245,379
01025.jpg,480,270,person,-14,124,22,1259
01150.jpg,480,270,person,89,28,367,236
01155.jpg,480,270,person,51,46,222,448
01145.jpg,480,270,person,84,87,376,840
01165.jpg,480,270,person,55,31,234,293
01150.jpg,480,270,person,80,43,339,394
01160.jpg,480,270,person,50,50,219,486
01145.jpg,480,270,person,91,30,376,254
01010.jpg,480,270,person,96,49,405,444
01025.jpg,480,270,person,69,100,321,976
01065.jpg,480,270,person,84,28,346,235
01115.jpg,480,270,person,93,30,385,254
01075.jpg,480,270,person,17,82,111,833
01160.jpg,480,270,person,46,77,214,766
01125.jpg,480,270,person,82,29,338,246
01025.jpg,480,270,person,86,27,356,223
01055.jpg,480,270,person,83,35,347,317
01110.jpg,480,270,person,60,49,261,474
01065.jpg,480,270,person,48,94,230,929
01075.jpg,480,270,person,-5,112,44,1132
01060.jpg,480,270,person,59,45,253,433
01025.jpg,480,270,person,83,25,341,208
01025.jpg,480,270,person,86,28,353,235
01070.jpg,480,270,person,29,80,153,806
01015.jpg,480,270,person,86,25,353,212
01100.jpg,480,270,person,52,46,227,449
01015.jpg,480,270,person,59,46,255,436
01125.jpg,480,270,person,108,61,461,561
01160.jpg,480,270,person,75,28,311,248
01035.jpg,480,270,person,59,46,255,436
01110.jpg,480,270,person,94,29,388,242
01075.jpg,480,270,person,106,39,441,343
01050.jpg,480,270,person,84,36,350,327
01015.jpg,480,270,person,75,25,311,210
01115.jpg,480,270,person,9,37,56,385
01050.jpg,480,270,person,-20,152,17,1524
01155.jpg,480,270,person,87,33,360,288
01015.jpg,480,270,person,87,112,400,1078
01035.jpg,480,270,person,68,48,291,454
01015.jpg,480,270,person,88,46,373,424
01045.jpg,480,270,person,-6,220,98,2141
01005.jpg,480,270,person,92,36,384,322
01030.jpg,480,270,person,58,40,246,378
01105.jpg,480,270,person,92,31,382,262
01040.jpg,480,270,person,101,37,421,316
01125.jpg,480,270,person,49,50,218,489
01010.jpg,480,270,person,6,106,85,1068
01165.jpg,480,270,person,8,38,54,388
01070.jpg,480,270,person,49,82,229,809
01125.jpg,480,270,person,60,49,261,474
01060.jpg,480,270,person,58,40,247,380
01165.jpg,480,270,person,42,86,205,852
01035.jpg,480,270,person,85,40,355,362
01015.jpg,480,270,person,69,50,297,471
01095.jpg,480,270,person,48,126,243,1241
01075.jpg,480,270,person,58,40,247,380
01150.jpg,480,270,person,68,48,291,453
01010.jpg,480,270,person,79,25,324,215
01095.jpg,480,270,person,-6,93,29,949
01015.jpg,480,270,person,80,43,337,392
01075.jpg,480,270,person,84,27,346,225
01150.jpg,480,270,person,57,30,241,282
01105.jpg,480,270,person,68,48,291,453
01165.jpg,480,270,person,96,29,396,240
01155.jpg,480,270,person,59,49,257,472
01045.jpg,480,270,person,2,145,90,1446
01090.jpg,480,270,person,83,26,344,214
01100.jpg,480,270,person,66,26,275,232
01155.jpg,480,270,person,91,28,374,233
01145.jpg,480,270,person,90,29,372,242
01070.jpg,480,270,person,0,110,60,1111
01080.jpg,480,270,person,5,82,66,836
01090.jpg,480,270,person,90,29,372,244
01015.jpg,480,270,person,111,43,464,381
01085.jpg,480,270,person,95,29,392,243
01070.jpg,480,270,person,67,47,289,451
01115.jpg,480,270,person,89,29,367,246
01010.jpg,480,270,person,-14,124,22,1259
01045.jpg,480,270,person,59,46,255,436
01130.jpg,480,270,person,95,33,394,279
01165.jpg,480,270,person,86,27,353,233
01065.jpg,480,270,person,93,32,386,275
01035.jpg,480,270,person,59,50,257,477
01090.jpg,480,270,person,52,46,227,447
01130.jpg,480,270,person,97,31,400,262
01100.jpg,480,270,person,-11,110,22,1118
01075.jpg,480,270,person,-16,125,15,1268
01030.jpg,480,270,person,59,103,282,1006
01120.jpg,480,270,person,49,50,218,489
01105.jpg,480,270,person,88,30,362,255
01015.jpg,480,270,person,82,25,340,212
01080.jpg,480,270,person,102,32,423,265
01005.jpg,480,270,person,74,25,304,215
01015.jpg,480,270,person,91,28,376,233
01060.jpg,480,270,person,80,43,338,394
01155.jpg,480,270,person,60,93,282,910
